Start,End,Status,Comments
2020-05-02T04:30:06.082508Z,2020-05-02T04:30:06.082508Z,lights off,
2020-05-02T04:41:13.733992Z,2020-05-02T04:41:13.733992Z,in bed,
2020-05-02T05:58:35.684655Z,2020-05-02T14:36:11.770033Z,asleep,
2020-05-02T15:19:07.517280Z,2020-05-02T15:19:07.517280Z,out of bed,
2020-05-02T15:24:07.517280Z,2020-05-02T15:24:07.517280Z,chocolate,
2020-05-02T15:25:22.534637Z,2020-05-02T15:25:22.534637Z,meal,breakfast
2020-05-02T15:25:22.534637Z,2020-05-02T15:25:22.534637Z,drink,with breakfast
2020-05-02T18:10:53.938415Z,2020-05-02T18:10:53.938415Z,meal,lunch
2020-05-03T00:04:09.750370Z,2020-05-03T00:04:09.750370Z,meal,dinner
2020-05-03T03:15:44.310658Z,2020-05-03T03:15:44.310658Z,snack,
2020-05-03T04:10:34.937542Z,2020-05-03T04:10:34.937542Z,alcohol,
2020-05-03T05:16:44.751945Z,2020-05-03T05:16:44.751945Z,lights off,
2020-05-03T05:17:24.470575Z,2020-05-03T05:17:24.470575Z,in bed,
2020-05-03T06:14:15.327388Z,2020-05-03T15:11:48.812763Z,asleep,
2020-05-03T15:26:50.783454Z,2020-05-03T15:26:50.783454Z,out of bed,
2020-05-03T15:43:32.466703Z,2020-05-03T15:43:32.466703Z,meal,breakfast
2020-05-03T15:43:32.466703Z,2020-05-03T15:43:32.466703Z,drink,with breakfast
2020-05-03T18:55:25.715809Z,2020-05-03T18:55:25.715809Z,meal,lunch
2020-05-03T20:31:04.423053Z,2020-05-03T20:31:04.423053Z,chocolate,
2020-05-04T00:09:29.421102Z,2020-05-04T00:09:29.421102Z,snack,
2020-05-04T00:09:44.530897Z,2020-05-04T00:09:44.530897Z,meal,dinner
2020-05-04T04:28:43.476839Z,2020-05-04T04:28:43.476839Z,sleep aid,
2020-05-04T05:33:18.373405Z,2020-05-04T05:33:18.373405Z,lights off,
2020-05-04T05:39:38.103507Z,2020-05-04T05:39:38.103507Z,in bed,
2020-05-04T06:23:06.830093Z,2020-05-04T16:36:12.783293Z,asleep,
2020-05-04T17:16:51.655091Z,2020-05-04T17:16:51.655091Z,out of bed,
2020-05-04T17:26:13.765236Z,2020-05-04T17:26:13.765236Z,meal,breakfast
2020-05-04T17:26:13.765236Z,2020-05-04T17:26:13.765236Z,drink,with breakfast
2020-05-04T21:35:24.781670Z,2020-05-04T21:35:24.781670Z,meal,lunch
2020-05-04T23:53:27.949387Z,2020-05-04T23:53:27.949387Z,caffeine,
2020-05-05T00:09:05.255479Z,2020-05-05T00:09:05.255479Z,snack,
2020-05-05T02:04:05.002412Z,2020-05-05T02:04:05.002412Z,meal,dinner
2020-05-05T03:32:35.475180Z,2020-05-05T03:32:35.475180Z,lights off,
2020-05-05T03:56:59.196092Z,2020-05-05T10:34:55.086562Z,asleep,
2020-05-05T03:56:59.196092Z,2020-05-05T03:56:59.196092Z,in bed,
2020-05-05T11:23:18.820809Z,2020-05-05T11:23:18.820809Z,out of bed,
2020-05-05T11:28:18.820809Z,2020-05-05T11:28:18.820809Z,chocolate,
2020-05-05T12:15:04.438675Z,2020-05-05T12:15:04.438675Z,meal,breakfast
2020-05-05T16:24:30.289335Z,2020-05-05T16:24:30.289335Z,meal,lunch
2020-05-05T16:40:41.445607Z,2020-05-05T16:40:41.445607Z,caffeine,
2020-05-05T21:05:39.211741Z,2020-05-05T21:05:39.211741Z,snack,
2020-05-05T21:06:40.257913Z,2020-05-05T21:06:40.257913Z,meal,dinner
2020-05-06T01:25:42.780143Z,2020-05-06T01:25:42.780143Z,toilet,
2020-05-06T04:27:19.552905Z,2020-05-06T04:27:19.552905Z,in bed,
2020-05-06T04:56:03.963085Z,2020-05-06T04:56:03.963085Z,lights off,
2020-05-06T04:58:45.790009Z,2020-05-06T12:32:38.035508Z,asleep,
2020-05-06T11:34:10.952071Z,2020-05-06T11:34:10.952071Z,night noise,
2020-05-06T13:19:04.899595Z,2020-05-06T13:19:04.899595Z,out of bed,
2020-05-06T13:42:28.114969Z,2020-05-06T13:42:28.114969Z,drink,with breakfast
2020-05-06T14:47:58.886642Z,2020-05-06T14:47:58.886642Z,toilet,
2020-05-06T15:39:38.097832Z,2020-05-06T15:39:38.097832Z,caffeine,
2020-05-06T16:47:22.044324Z,2020-05-06T16:47:22.044324Z,meal,lunch
2020-05-06T18:51:14.382322Z,2020-05-06T18:51:14.382322Z,chocolate,
2020-05-06T20:50:11.312150Z,2020-05-06T20:50:11.312150Z,meal,dinner
2020-05-07T00:20:26.173177Z,2020-05-07T00:20:26.173177Z,snack,
2020-05-07T00:47:05.731530Z,2020-05-07T00:47:05.731530Z,toilet,
2020-05-07T04:51:12.742470Z,2020-05-07T04:51:12.742470Z,lights off,
2020-05-07T05:05:45.853522Z,2020-05-07T05:05:45.853522Z,in bed,
2020-05-07T05:30:13.758267Z,2020-05-07T11:46:45.339060Z,asleep,
2020-05-07T12:06:41.276141Z,2020-05-07T12:06:41.276141Z,out of bed,
2020-05-07T12:11:41.276141Z,2020-05-07T12:11:41.276141Z,chocolate,
2020-05-07T12:59:21.347979Z,2020-05-07T12:59:21.347979Z,meal,breakfast
2020-05-07T12:59:21.347979Z,2020-05-07T12:59:21.347979Z,drink,with breakfast
2020-05-07T16:27:13.480497Z,2020-05-07T16:27:13.480497Z,meal,lunch
2020-05-07T17:03:59.739423Z,2020-05-07T17:03:59.739423Z,snack,
2020-05-07T17:08:05.789181Z,2020-05-07T17:08:05.789181Z,caffeine,
2020-05-07T20:31:24.771099Z,2020-05-07T20:31:24.771099Z,meal,dinner
2020-05-08T01:09:55.954663Z,2020-05-08T01:09:55.954663Z,alcohol,
2020-05-08T05:51:58.400068Z,2020-05-08T05:51:58.400068Z,in bed,
2020-05-08T06:06:41.663514Z,2020-05-08T06:06:41.663514Z,lights off,
2020-05-08T06:37:02.834499Z,2020-05-08T14:15:12.460849Z,asleep,
2020-05-08T10:49:19.004857Z,2020-05-08T10:49:19.004857Z,night noise,
2020-05-08T14:59:16.547366Z,2020-05-08T14:59:16.547366Z,out of bed,
2020-05-08T15:45:33.339232Z,2020-05-08T15:45:33.339232Z,meal,breakfast
2020-05-08T15:45:33.339232Z,2020-05-08T15:45:33.339232Z,drink,with breakfast
2020-05-08T17:34:48.967189Z,2020-05-08T17:34:48.967189Z,toilet,
2020-05-08T19:46:11.109527Z,2020-05-08T19:46:11.109527Z,meal,lunch
2020-05-08T21:26:21.214511Z,2020-05-08T21:26:21.214511Z,snack,
2020-05-09T00:04:52.780800Z,2020-05-09T00:04:52.780800Z,meal,dinner
2020-05-09T05:02:03.063600Z,2020-05-09T05:02:03.063600Z,sleep aid,
2020-05-09T06:17:59.319973Z,2020-05-09T06:17:59.319973Z,in bed,
2020-05-09T06:19:30.638929Z,2020-05-09T06:19:30.638929Z,lights off,
2020-05-09T06:35:33.316026Z,2020-05-09T15:52:36.169634Z,asleep,
2020-05-09T16:31:55.859806Z,2020-05-09T16:31:55.859806Z,out of bed,
2020-05-09T16:39:00.875434Z,2020-05-09T16:39:00.875434Z,drink,with breakfast
2020-05-09T19:06:23.382654Z,2020-05-09T19:06:23.382654Z,chocolate,
2020-05-09T19:25:57.476357Z,2020-05-09T19:25:57.476357Z,meal,lunch
2020-05-09T23:16:38.806387Z,2020-05-09T23:16:38.806387Z,snack,
2020-05-10T00:12:49.047632Z,2020-05-10T00:12:49.047632Z,meal,dinner
2020-05-10T03:32:46.197607Z,2020-05-10T03:32:46.197607Z,sleep aid,
2020-05-10T04:23:26.738962Z,2020-05-10T04:23:26.738962Z,in bed,
2020-05-10T04:23:26.738962Z,2020-05-10T04:23:26.738962Z,caffeine,
2020-05-10T04:24:26.276072Z,2020-05-10T04:24:26.276072Z,lights off,
2020-05-10T05:31:42.830053Z,2020-05-10T13:30:13.240618Z,asleep,
2020-05-10T13:57:07.290393Z,2020-05-10T13:57:07.290393Z,out of bed,
2020-05-10T14:25:44.763044Z,2020-05-10T14:25:44.763044Z,meal,breakfast
2020-05-10T14:25:44.763044Z,2020-05-10T14:25:44.763044Z,drink,with breakfast
2020-05-10T17:58:12.575425Z,2020-05-10T17:58:12.575425Z,caffeine,
2020-05-10T21:14:33.275065Z,2020-05-10T21:14:33.275065Z,meal,dinner
2020-05-10T21:15:38.036928Z,2020-05-10T21:15:38.036928Z,snack,
2020-05-11T04:08:24.503737Z,2020-05-11T04:08:24.503737Z,sleep aid,
2020-05-11T05:16:29.847278Z,2020-05-11T05:16:29.847278Z,in bed,
2020-05-11T05:16:51.329185Z,2020-05-11T05:16:51.329185Z,lights off,
2020-05-11T05:19:05.514654Z,2020-05-11T12:43:52.993965Z,asleep,
2020-05-11T10:22:14.737751Z,2020-05-11T10:22:14.737751Z,night noise,
2020-05-11T13:02:24.371195Z,2020-05-11T13:02:24.371195Z,out of bed,
2020-05-11T13:35:32.966102Z,2020-05-11T13:35:32.966102Z,drink,with breakfast
2020-05-11T15:44:03.483481Z,2020-05-11T15:44:03.483481Z,caffeine,
2020-05-11T16:21:16.369324Z,2020-05-11T16:21:16.369324Z,chocolate,
2020-05-11T16:31:43.865687Z,2020-05-11T16:31:43.865687Z,meal,lunch
2020-05-11T20:12:12.765008Z,2020-05-11T20:12:12.765008Z,meal,dinner
2020-05-12T00:27:07.639766Z,2020-05-12T00:27:07.639766Z,alcohol,
2020-05-12T03:33:36.430443Z,2020-05-12T03:33:36.430443Z,lights off,
2020-05-12T04:04:47.891712Z,2020-05-12T04:04:47.891712Z,in bed,
2020-05-12T05:00:30.597471Z,2020-05-12T12:09:49.150609Z,asleep,
2020-05-12T13:02:17.958515Z,2020-05-12T13:02:17.958515Z,out of bed,
2020-05-12T13:49:10.546567Z,2020-05-12T13:49:10.546567Z,drink,with breakfast
2020-05-12T17:04:41.829975Z,2020-05-12T17:04:41.829975Z,chocolate,
2020-05-12T17:54:34.519877Z,2020-05-12T17:54:34.519877Z,toilet,
2020-05-12T17:58:57.402486Z,2020-05-12T17:58:57.402486Z,meal,lunch
2020-05-12T18:25:16.216908Z,2020-05-12T18:25:16.216908Z,caffeine,
2020-05-12T19:20:21.894741Z,2020-05-12T19:20:21.894741Z,snack,
2020-05-12T20:27:42.903306Z,2020-05-12T20:27:42.903306Z,meal,dinner
2020-05-13T05:13:52.554222Z,2020-05-13T05:13:52.554222Z,sleep aid,
2020-05-13T05:56:44.818903Z,2020-05-13T05:56:44.818903Z,lights off,
2020-05-13T06:12:11.227046Z,2020-05-13T06:12:11.227046Z,in bed,
2020-05-13T06:15:08.732954Z,2020-05-13T14:28:13.467314Z,asleep,
2020-05-13T14:58:24.109412Z,2020-05-13T14:58:24.109412Z,out of bed,
2020-05-13T15:03:24.109412Z,2020-05-13T15:03:24.109412Z,drink,with breakfast
2020-05-13T17:40:54.803666Z,2020-05-13T17:40:54.803666Z,chocolate,
2020-05-13T22:47:52.513093Z,2020-05-13T22:47:52.513093Z,snack,
2020-05-13T23:12:50.726924Z,2020-05-13T23:12:50.726924Z,meal,dinner
2020-05-14T00:49:22.691370Z,2020-05-14T00:49:22.691370Z,alcohol,
2020-05-14T04:28:35.222265Z,2020-05-14T04:28:35.222265Z,sleep aid,
2020-05-14T05:06:40.534897Z,2020-05-14T05:06:40.534897Z,lights off,
2020-05-14T05:17:35.051260Z,2020-05-14T05:17:35.051260Z,in bed,
2020-05-14T06:04:20.352986Z,2020-05-14T12:48:21.239692Z,asleep,
2020-05-14T13:18:37.114126Z,2020-05-14T13:18:37.114126Z,out of bed,
2020-05-14T13:39:49.848507Z,2020-05-14T13:39:49.848507Z,meal,breakfast
2020-05-14T17:00:54.632285Z,2020-05-14T17:00:54.632285Z,meal,lunch
2020-05-14T20:29:35.227167Z,2020-05-14T20:29:35.227167Z,meal,dinner
2020-05-14T21:17:40.927502Z,2020-05-14T21:17:40.927502Z,chocolate,
2020-05-14T22:00:14.231328Z,2020-05-14T22:00:14.231328Z,snack,
2020-05-14T23:10:02.609678Z,2020-05-14T23:10:02.609678Z,caffeine,
2020-05-15T05:02:16.532067Z,2020-05-15T05:02:16.532067Z,sleep aid,
2020-05-15T06:31:07.968847Z,2020-05-15T06:31:07.968847Z,in bed,
2020-05-15T06:46:28.488795Z,2020-05-15T06:46:28.488795Z,lights off,
2020-05-15T07:34:29.585406Z,2020-05-15T15:16:12.580641Z,asleep,
2020-05-15T15:19:53.223337Z,2020-05-15T15:19:53.223337Z,out of bed,
2020-05-15T15:24:53.223337Z,2020-05-15T15:24:53.223337Z,caffeine,
2020-05-15T15:26:23.412212Z,2020-05-15T15:26:23.412212Z,drink,with breakfast
2020-05-15T17:42:53.878554Z,2020-05-15T17:42:53.878554Z,meal,lunch
2020-05-15T19:22:42.320416Z,2020-05-15T19:22:42.320416Z,chocolate,
2020-05-15T22:07:54.655334Z,2020-05-15T22:07:54.655334Z,snack,
2020-05-15T22:34:02.652229Z,2020-05-15T22:34:02.652229Z,meal,dinner
2020-05-16T03:49:29.255744Z,2020-05-16T03:49:29.255744Z,lights off,
2020-05-16T03:54:53.231909Z,2020-05-16T03:54:53.231909Z,in bed,
2020-05-16T03:54:53.231909Z,2020-05-16T03:54:53.231909Z,toilet,
2020-05-16T04:16:00.501199Z,2020-05-16T11:47:44.975212Z,asleep,
2020-05-16T08:56:51.192296Z,2020-05-16T08:56:51.192296Z,night noise,
2020-05-16T12:09:22.020806Z,2020-05-16T12:09:22.020806Z,out of bed,
2020-05-16T12:26:15.939527Z,2020-05-16T12:26:15.939527Z,meal,breakfast
2020-05-16T12:26:15.939527Z,2020-05-16T12:26:15.939527Z,drink,with breakfast
2020-05-16T14:54:56.309708Z,2020-05-16T14:54:56.309708Z,meal,lunch
2020-05-16T17:05:44.274540Z,2020-05-16T17:05:44.274540Z,caffeine,
2020-05-16T19:20:16.847524Z,2020-05-16T19:20:16.847524Z,snack,
2020-05-16T20:05:05.222503Z,2020-05-16T20:05:05.222503Z,meal,dinner
2020-05-17T03:40:54.839665Z,2020-05-17T03:40:54.839665Z,sleep aid,
2020-05-17T04:27:25.492456Z,2020-05-17T04:27:25.492456Z,lights off,
2020-05-17T04:36:32.134434Z,2020-05-17T04:36:32.134434Z,in bed,
2020-05-17T05:09:07.259560Z,2020-05-17T12:50:11.755749Z,asleep,
2020-05-17T13:48:05.759007Z,2020-05-17T13:48:05.759007Z,out of bed,
2020-05-17T13:53:19.477748Z,2020-05-17T13:53:19.477748Z,meal,breakfast
2020-05-17T18:32:54.771399Z,2020-05-17T18:32:54.771399Z,snack,
2020-05-17T23:21:55.196439Z,2020-05-17T23:21:55.196439Z,chocolate,
2020-05-18T02:21:42.890707Z,2020-05-18T02:21:42.890707Z,caffeine,
2020-05-18T05:30:12.498560Z,2020-05-18T05:30:12.498560Z,in bed,
2020-05-18T05:30:16.984055Z,2020-05-18T05:30:16.984055Z,lights off,
2020-05-18T06:24:41.315937Z,2020-05-18T14:48:42.708005Z,asleep,
2020-05-18T15:22:19.047140Z,2020-05-18T15:22:19.047140Z,out of bed,
2020-05-18T15:53:08.308843Z,2020-05-18T15:53:08.308843Z,meal,breakfast
2020-05-18T15:53:08.308843Z,2020-05-18T15:53:08.308843Z,drink,with breakfast
2020-05-18T18:17:25.408954Z,2020-05-18T18:17:25.408954Z,meal,lunch
2020-05-18T19:49:57.868677Z,2020-05-18T19:49:57.868677Z,toilet,
2020-05-18T20:08:33.586749Z,2020-05-18T20:08:33.586749Z,chocolate,
2020-05-18T20:27:22.785929Z,2020-05-18T20:27:22.785929Z,meal,dinner
2020-05-18T20:31:28.310679Z,2020-05-18T20:31:28.310679Z,caffeine,
2020-05-19T03:27:41.767671Z,2020-05-19T03:27:41.767671Z,toilet,
2020-05-19T05:16:41.127313Z,2020-05-19T05:16:41.127313Z,lights off,
2020-05-19T05:23:59.152246Z,2020-05-19T13:50:44.336136Z,asleep,
2020-05-19T05:23:59.152246Z,2020-05-19T05:23:59.152246Z,in bed,
2020-05-19T14:25:02.951577Z,2020-05-19T14:25:02.951577Z,out of bed,
2020-05-19T14:55:18.954819Z,2020-05-19T14:55:18.954819Z,drink,with breakfast
2020-05-19T17:18:45.234078Z,2020-05-19T17:18:45.234078Z,meal,lunch
2020-05-19T19:01:32.408085Z,2020-05-19T19:01:32.408085Z,chocolate,
2020-05-19T21:56:55.286700Z,2020-05-19T21:56:55.286700Z,toilet,
2020-05-20T00:43:23.473355Z,2020-05-20T00:43:23.473355Z,meal,dinner
2020-05-20T01:34:53.998762Z,2020-05-20T01:34:53.998762Z,snack,
2020-05-20T03:32:55.202324Z,2020-05-20T03:32:55.202324Z,lights off,
2020-05-20T04:00:18.414648Z,2020-05-20T11:45:56.280218Z,asleep,
2020-05-20T04:00:18.414648Z,2020-05-20T04:00:18.414648Z,in bed,
2020-05-20T12:03:52.423513Z,2020-05-20T12:03:52.423513Z,out of bed,
2020-05-20T12:25:02.413673Z,2020-05-20T12:25:02.413673Z,drink,with breakfast
2020-05-20T17:36:33.408763Z,2020-05-20T17:36:33.408763Z,snack,
2020-05-20T18:24:48.413801Z,2020-05-20T18:24:48.413801Z,chocolate,
2020-05-20T20:14:08.323464Z,2020-05-20T20:14:08.323464Z,caffeine,
2020-05-20T20:30:21.665362Z,2020-05-20T20:30:21.665362Z,meal,dinner
2020-05-20T22:57:45.883076Z,2020-05-20T22:57:45.883076Z,alcohol,
2020-05-21T04:09:09.042071Z,2020-05-21T14:21:22.198880Z,asleep,
2020-05-21T04:09:09.042071Z,2020-05-21T04:09:09.042071Z,in bed,
2020-05-21T04:09:09.042071Z,2020-05-21T04:09:09.042071Z,lights off,
2020-05-21T14:36:15.334542Z,2020-05-21T14:36:15.334542Z,out of bed,
2020-05-21T14:50:26.758069Z,2020-05-21T14:50:26.758069Z,meal,breakfast
2020-05-21T14:50:26.758069Z,2020-05-21T14:50:26.758069Z,drink,with breakfast
2020-05-21T17:57:06.785128Z,2020-05-21T17:57:06.785128Z,meal,lunch
2020-05-21T21:43:23.519642Z,2020-05-21T21:43:23.519642Z,meal,dinner
2020-05-22T01:49:39.985851Z,2020-05-22T01:49:39.985851Z,snack,
2020-05-22T03:18:58.057575Z,2020-05-22T03:18:58.057575Z,sleep aid,
2020-05-22T04:07:41.255388Z,2020-05-22T04:07:41.255388Z,lights off,
2020-05-22T04:21:00.986775Z,2020-05-22T04:21:00.986775Z,in bed,
2020-05-22T04:41:53.470381Z,2020-05-22T13:59:13.865948Z,asleep,
2020-05-22T09:46:24.789095Z,2020-05-22T09:46:24.789095Z,night noise,
2020-05-22T14:16:17.329101Z,2020-05-22T14:16:17.329101Z,out of bed,
2020-05-22T14:43:07.143453Z,2020-05-22T14:43:07.143453Z,drink,with breakfast
2020-05-22T18:08:09.301221Z,2020-05-22T18:08:09.301221Z,meal,lunch
2020-05-22T21:00:06.699785Z,2020-05-22T21:00:06.699785Z,toilet,
2020-05-22T23:05:02.155621Z,2020-05-22T23:05:02.155621Z,snack,
2020-05-22T23:55:42.663368Z,2020-05-22T23:55:42.663368Z,meal,dinner
2020-05-23T01:03:07.167621Z,2020-05-23T01:03:07.167621Z,caffeine,
2020-05-23T02:40:15.830178Z,2020-05-23T02:40:15.830178Z,sleep aid,
2020-05-23T03:22:28.442251Z,2020-05-23T03:22:28.442251Z,lights off,
2020-05-23T03:54:41.683151Z,2020-05-23T13:48:00.210750Z,asleep,
2020-05-23T03:54:41.683151Z,2020-05-23T03:54:41.683151Z,in bed,
2020-05-23T13:55:53.232705Z,2020-05-23T13:55:53.232705Z,out of bed,
2020-05-23T14:00:53.232705Z,2020-05-23T14:00:53.232705Z,meal,breakfast
2020-05-23T14:00:53.232705Z,2020-05-23T14:00:53.232705Z,chocolate,
2020-05-23T14:00:53.232705Z,2020-05-23T14:00:53.232705Z,drink,with breakfast
2020-05-23T14:50:38.148822Z,2020-05-23T14:50:38.148822Z,toilet,
2020-05-23T16:51:41.204605Z,2020-05-23T16:51:41.204605Z,meal,lunch
2020-05-23T22:40:01.149405Z,2020-05-23T22:40:01.149405Z,meal,dinner
2020-05-23T23:28:52.793625Z,2020-05-23T23:28:52.793625Z,snack,
2020-05-24T05:56:06.915629Z,2020-05-24T05:56:06.915629Z,sleep aid,
2020-05-24T06:55:31.584639Z,2020-05-24T06:55:31.584639Z,in bed,
2020-05-24T06:56:40.919889Z,2020-05-24T06:56:40.919889Z,lights off,
2020-05-24T07:13:22.973371Z,2020-05-24T13:20:49.317583Z,asleep,
2020-05-24T13:47:26.077523Z,2020-05-24T13:47:26.077523Z,out of bed,
2020-05-24T13:52:26.077523Z,2020-05-24T13:52:26.077523Z,meal,breakfast
2020-05-24T13:52:26.077523Z,2020-05-24T13:52:26.077523Z,chocolate,
2020-05-24T13:52:26.077523Z,2020-05-24T13:52:26.077523Z,drink,with breakfast
2020-05-24T17:07:16.889435Z,2020-05-24T17:07:16.889435Z,caffeine,
2020-05-24T17:10:26.554321Z,2020-05-24T17:10:26.554321Z,meal,lunch
2020-05-24T21:05:31.351564Z,2020-05-24T21:05:31.351564Z,meal,dinner
2020-05-25T02:47:24.928883Z,2020-05-25T02:47:24.928883Z,snack,
2020-05-25T05:30:12.171084Z,2020-05-25T05:30:12.171084Z,sleep aid,
2020-05-25T06:26:03.338003Z,2020-05-25T06:26:03.338003Z,in bed,
2020-05-25T06:29:08.082016Z,2020-05-25T06:29:08.082016Z,lights off,
2020-05-25T07:42:26.758343Z,2020-05-25T16:55:30.757540Z,asleep,
2020-05-25T17:16:13.842389Z,2020-05-25T17:16:13.842389Z,out of bed,
2020-05-25T17:21:13.842389Z,2020-05-25T17:21:13.842389Z,chocolate,
2020-05-25T17:26:07.009025Z,2020-05-25T17:26:07.009025Z,drink,with breakfast
2020-05-25T18:54:10.828359Z,2020-05-25T18:54:10.828359Z,toilet,
2020-05-25T20:35:05.827116Z,2020-05-25T20:35:05.827116Z,meal,lunch
2020-05-25T21:35:35.250179Z,2020-05-25T21:35:35.250179Z,toilet,
2020-05-25T22:41:18.978439Z,2020-05-25T22:41:18.978439Z,caffeine,
2020-05-25T23:20:27.639060Z,2020-05-25T23:20:27.639060Z,meal,dinner
2020-05-26T04:06:44.316905Z,2020-05-26T04:06:44.316905Z,in bed,
2020-05-26T04:13:36.638304Z,2020-05-26T04:13:36.638304Z,lights off,
2020-05-26T04:20:40.503264Z,2020-05-26T11:37:02.631126Z,asleep,
2020-05-26T12:18:33.020193Z,2020-05-26T12:18:33.020193Z,out of bed,
2020-05-26T12:23:33.020193Z,2020-05-26T12:23:33.020193Z,caffeine,
2020-05-26T12:34:52.312402Z,2020-05-26T12:34:52.312402Z,meal,breakfast
2020-05-26T15:57:26.921437Z,2020-05-26T15:57:26.921437Z,snack,
2020-05-26T16:27:07.544676Z,2020-05-26T16:27:07.544676Z,meal,lunch
2020-05-26T18:49:11.481488Z,2020-05-26T18:49:11.481488Z,chocolate,
2020-05-26T22:22:53.042772Z,2020-05-26T22:22:53.042772Z,meal,dinner
2020-05-26T23:02:01.353430Z,2020-05-26T23:02:01.353430Z,alcohol,
2020-05-27T04:17:19.556776Z,2020-05-27T04:17:19.556776Z,in bed,
2020-05-27T04:25:56.706643Z,2020-05-27T04:25:56.706643Z,lights off,
2020-05-27T04:33:15.411377Z,2020-05-27T14:14:50.323496Z,asleep,
2020-05-27T09:27:52.783047Z,2020-05-27T09:27:52.783047Z,night noise,
2020-05-27T15:06:12.921286Z,2020-05-27T15:06:12.921286Z,out of bed,
2020-05-27T15:36:27.866469Z,2020-05-27T15:36:27.866469Z,meal,breakfast
2020-05-27T15:36:27.866469Z,2020-05-27T15:36:27.866469Z,drink,with breakfast
2020-05-27T18:03:01.726262Z,2020-05-27T18:03:01.726262Z,meal,lunch
2020-05-27T22:50:03.897024Z,2020-05-27T22:50:03.897024Z,chocolate,
2020-05-28T04:22:48.293134Z,2020-05-28T04:22:48.293134Z,snack,
2020-05-28T05:52:12.968209Z,2020-05-28T05:52:12.968209Z,in bed,
2020-05-28T05:59:06.889652Z,2020-05-28T05:59:06.889652Z,lights off,
2020-05-28T05:59:49.551811Z,2020-05-28T13:29:38.270336Z,asleep,
2020-05-28T14:31:10.538750Z,2020-05-28T14:31:10.538750Z,out of bed,
2020-05-28T14:58:33.740785Z,2020-05-28T14:58:33.740785Z,drink,with breakfast
2020-05-28T15:51:58.646832Z,2020-05-28T15:51:58.646832Z,chocolate,
2020-05-28T20:07:17.825790Z,2020-05-28T20:07:17.825790Z,caffeine,
2020-05-28T22:26:16.146920Z,2020-05-28T22:26:16.146920Z,meal,dinner
2020-05-28T23:15:19.742624Z,2020-05-28T23:15:19.742624Z,snack,
2020-05-29T03:49:02.408295Z,2020-05-29T03:49:02.408295Z,in bed,
2020-05-29T03:58:55.684721Z,2020-05-29T03:58:55.684721Z,lights off,
2020-05-29T04:07:01.641124Z,2020-05-29T11:54:49.934646Z,asleep,
2020-05-29T12:38:24.096869Z,2020-05-29T12:38:24.096869Z,out of bed,
2020-05-29T12:51:32.740726Z,2020-05-29T12:51:32.740726Z,drink,with breakfast
2020-05-29T13:32:19.519310Z,2020-05-29T13:32:19.519310Z,caffeine,
2020-05-29T16:36:56.193990Z,2020-05-29T16:36:56.193990Z,meal,lunch
2020-05-29T21:41:50.398283Z,2020-05-29T21:41:50.398283Z,meal,dinner
2020-05-29T21:45:30.107182Z,2020-05-29T21:45:30.107182Z,toilet,
2020-05-30T03:23:58.278644Z,2020-05-30T03:23:58.278644Z,sleep aid,
2020-05-30T04:30:03.150242Z,2020-05-30T04:30:03.150242Z,lights off,
2020-05-30T04:38:17.465508Z,2020-05-30T04:38:17.465508Z,in bed,
2020-05-30T05:25:33.628257Z,2020-05-30T13:40:12.491250Z,asleep,
2020-05-30T13:46:06.029559Z,2020-05-30T13:46:06.029559Z,out of bed,
2020-05-30T14:28:56.012726Z,2020-05-30T14:28:56.012726Z,meal,breakfast
2020-05-30T14:28:56.012726Z,2020-05-30T14:28:56.012726Z,drink,with breakfast
2020-05-30T16:13:49.975743Z,2020-05-30T16:13:49.975743Z,snack,
2020-05-30T17:03:50.139668Z,2020-05-30T17:03:50.139668Z,meal,lunch
2020-05-30T19:06:53.282446Z,2020-05-30T19:06:53.282446Z,caffeine,
2020-05-30T20:54:07.843648Z,2020-05-30T20:54:07.843648Z,toilet,
2020-05-30T22:10:51.460439Z,2020-05-30T22:10:51.460439Z,meal,dinner
2020-05-30T22:16:28.134143Z,2020-05-30T22:16:28.134143Z,chocolate,
2020-05-31T03:10:32.904624Z,2020-05-31T03:10:32.904624Z,sleep aid,
2020-05-31T04:14:23.858521Z,2020-05-31T12:56:58.503011Z,asleep,
2020-05-31T04:14:23.858521Z,2020-05-31T04:14:23.858521Z,in bed,
2020-05-31T04:14:23.858521Z,2020-05-31T04:14:23.858521Z,lights off,
2020-05-31T13:30:31.848928Z,2020-05-31T13:30:31.848928Z,out of bed,
2020-05-31T13:48:02.338554Z,2020-05-31T13:48:02.338554Z,meal,breakfast
2020-05-31T13:48:02.338554Z,2020-05-31T13:48:02.338554Z,drink,with breakfast
2020-05-31T16:56:38.442560Z,2020-05-31T16:56:38.442560Z,meal,lunch
2020-05-31T18:51:29.747203Z,2020-05-31T18:51:29.747203Z,chocolate,
2020-05-31T19:05:21.680412Z,2020-05-31T19:05:21.680412Z,meal,dinner
2020-05-31T22:06:54.008319Z,2020-05-31T22:06:54.008319Z,caffeine,
2020-06-01T04:17:42.336941Z,2020-06-01T04:17:42.336941Z,lights off,
2020-06-01T04:30:56.271180Z,2020-06-01T04:30:56.271180Z,in bed,
2020-06-01T05:23:18.870430Z,2020-06-01T12:55:56.606828Z,asleep,
2020-06-01T13:20:18.081812Z,2020-06-01T13:20:18.081812Z,out of bed,
