Start,End,Status,Comments
2020-04-10T13:51:38.552974Z,2020-04-10T13:51:38.552974Z,caffeine,
2020-04-10T17:41:47.991812Z,2020-04-10T17:41:47.991812Z,meal,dinner
2020-04-10T19:07:24.867062Z,2020-04-10T19:07:24.867062Z,snack,
2020-04-11T01:34:34.566444Z,2020-04-11T01:34:34.566444Z,in bed,
2020-04-11T01:37:21.615040Z,2020-04-11T01:37:21.615040Z,lights off,
2020-04-11T02:04:20.959338Z,2020-04-11T07:09:21.678689Z,asleep,
2020-04-11T08:02:05.833510Z,2020-04-11T08:02:05.833510Z,out of bed,
2020-04-11T08:34:04.589575Z,2020-04-11T08:34:04.589575Z,meal,breakfast
2020-04-11T08:34:04.589575Z,2020-04-11T08:34:04.589575Z,drink,with breakfast
2020-04-11T12:16:08.624662Z,2020-04-11T12:16:08.624662Z,meal,lunch
2020-04-11T12:41:24.737135Z,2020-04-11T12:41:24.737135Z,toilet,
2020-04-11T15:28:46.662122Z,2020-04-11T15:28:46.662122Z,snack,
2020-04-11T16:58:06.396450Z,2020-04-11T16:58:06.396450Z,meal,dinner
2020-04-11T22:36:23.132381Z,2020-04-11T22:36:23.132381Z,alcohol,
2020-04-11T23:48:53.542961Z,2020-04-11T23:48:53.542961Z,sleep aid,
2020-04-12T00:54:38.271103Z,2020-04-12T00:54:38.271103Z,lights off,
2020-04-12T01:12:54.741297Z,2020-04-12T01:12:54.741297Z,in bed,
2020-04-12T01:29:53.280802Z,2020-04-12T10:03:54.593673Z,asleep,
2020-04-12T08:15:24.253447Z,2020-04-12T08:15:24.253447Z,night noise,
2020-04-12T10:54:40.218279Z,2020-04-12T10:54:40.218279Z,out of bed,
2020-04-12T11:26:59.696710Z,2020-04-12T11:26:59.696710Z,meal,breakfast
2020-04-12T11:26:59.696710Z,2020-04-12T11:26:59.696710Z,drink,with breakfast
2020-04-12T14:17:03.233950Z,2020-04-12T14:17:03.233950Z,meal,lunch
2020-04-12T17:29:22.844669Z,2020-04-12T17:29:22.844669Z,meal,dinner
2020-04-12T18:20:51.834191Z,2020-04-12T18:20:51.834191Z,chocolate,
2020-04-12T23:01:00.826535Z,2020-04-12T23:01:00.826535Z,snack,
2020-04-13T00:29:56.993911Z,2020-04-13T00:29:56.993911Z,sleep aid,
2020-04-13T01:05:06.724623Z,2020-04-13T01:05:06.724623Z,in bed,
2020-04-13T01:05:06.724623Z,2020-04-13T01:05:06.724623Z,toilet,
2020-04-13T01:08:55.371847Z,2020-04-13T01:08:55.371847Z,lights off,
2020-04-13T01:12:43.580477Z,2020-04-13T08:03:00Z,asleep,
2020-04-13T08:00:00Z,2020-04-13T08:00:00Z,alarm,
2020-04-13T08:38:11.559391Z,2020-04-13T08:38:11.559391Z,out of bed,
2020-04-13T08:58:08.144723Z,2020-04-13T08:58:08.144723Z,meal,breakfast
2020-04-13T11:23:24.774738Z,2020-04-13T11:23:24.774738Z,meal,lunch
2020-04-13T14:12:55.150623Z,2020-04-13T14:12:55.150623Z,chocolate,
2020-04-13T16:27:44.777384Z,2020-04-13T16:27:44.777384Z,snack,
2020-04-13T23:27:14.264323Z,2020-04-13T23:27:14.264323Z,sleep aid,
2020-04-14T00:44:13.688890Z,2020-04-14T00:44:13.688890Z,in bed,
2020-04-14T00:47:51.155616Z,2020-04-14T00:47:51.155616Z,lights off,
2020-04-14T02:00:07.835363Z,2020-04-14T08:03:00Z,asleep,
2020-04-14T08:00:00Z,2020-04-14T08:00:00Z,alarm,
2020-04-14T08:11:09.966561Z,2020-04-14T08:11:09.966561Z,out of bed,
2020-04-14T08:54:45.835445Z,2020-04-14T08:54:45.835445Z,meal,breakfast
2020-04-14T08:54:45.835445Z,2020-04-14T08:54:45.835445Z,drink,with breakfast
2020-04-14T09:29:53.106265Z,2020-04-14T09:29:53.106265Z,chocolate,
2020-04-14T10:42:59.394876Z,2020-04-14T10:42:59.394876Z,caffeine,
2020-04-14T12:26:52.209357Z,2020-04-14T12:26:52.209357Z,meal,lunch
2020-04-14T17:09:07.832407Z,2020-04-14T17:09:07.832407Z,snack,
2020-04-14T18:40:23.976770Z,2020-04-14T18:40:23.976770Z,meal,dinner
2020-04-15T02:02:25.636179Z,2020-04-15T02:02:25.636179Z,in bed,
2020-04-15T02:14:40.319767Z,2020-04-15T02:14:40.319767Z,lights off,
2020-04-15T03:10:42.573152Z,2020-04-15T08:03:00Z,asleep,
2020-04-15T08:00:00Z,2020-04-15T08:00:00Z,alarm,
2020-04-15T08:22:58.445451Z,2020-04-15T08:22:58.445451Z,out of bed,
2020-04-15T08:32:03.246132Z,2020-04-15T08:32:03.246132Z,meal,breakfast
2020-04-15T08:32:03.246132Z,2020-04-15T08:32:03.246132Z,drink,with breakfast
2020-04-15T11:25:17.248229Z,2020-04-15T11:25:17.248229Z,meal,lunch
2020-04-15T12:40:22.605747Z,2020-04-15T12:40:22.605747Z,caffeine,
2020-04-15T14:35:04.462435Z,2020-04-15T14:35:04.462435Z,chocolate,
2020-04-15T15:33:42.239743Z,2020-04-15T15:33:42.239743Z,toilet,
2020-04-15T16:12:54.882005Z,2020-04-15T16:12:54.882005Z,meal,dinner
2020-04-15T17:25:57.046992Z,2020-04-15T17:25:57.046992Z,snack,
2020-04-16T02:41:02.801513Z,2020-04-16T02:41:02.801513Z,in bed,
2020-04-16T02:47:03.714724Z,2020-04-16T08:03:00Z,asleep,
2020-04-16T02:47:03.714724Z,2020-04-16T02:47:03.714724Z,lights off,
2020-04-16T08:00:00Z,2020-04-16T08:00:00Z,alarm,
2020-04-16T08:34:02.531821Z,2020-04-16T08:34:02.531821Z,out of bed,
2020-04-16T08:39:02.531821Z,2020-04-16T08:39:02.531821Z,caffeine,
2020-04-16T09:16:09.091707Z,2020-04-16T09:16:09.091707Z,meal,breakfast
2020-04-16T12:07:54.007823Z,2020-04-16T12:07:54.007823Z,meal,lunch
2020-04-16T16:00:34.769876Z,2020-04-16T16:00:34.769876Z,meal,dinner
2020-04-16T16:59:07.767206Z,2020-04-16T16:59:07.767206Z,chocolate,
2020-04-17T00:27:08.082888Z,2020-04-17T00:27:08.082888Z,lights off,
2020-04-17T00:38:26.215774Z,2020-04-17T08:03:00Z,asleep,
2020-04-17T00:38:26.215774Z,2020-04-17T00:38:26.215774Z,in bed,
2020-04-17T08:00:00Z,2020-04-17T08:00:00Z,alarm,
2020-04-17T09:01:30.047249Z,2020-04-17T09:01:30.047249Z,out of bed,
2020-04-17T09:06:30.047249Z,2020-04-17T09:06:30.047249Z,caffeine,
2020-04-17T09:33:47.485409Z,2020-04-17T09:33:47.485409Z,meal,breakfast
2020-04-17T15:08:48.211452Z,2020-04-17T15:08:48.211452Z,chocolate,
2020-04-17T15:51:13.154286Z,2020-04-17T15:51:13.154286Z,snack,
2020-04-17T18:19:23.586462Z,2020-04-17T18:19:23.586462Z,meal,dinner
2020-04-17T23:50:22.277932Z,2020-04-17T23:50:22.277932Z,in bed,
2020-04-17T23:51:19.056793Z,2020-04-17T23:51:19.056793Z,lights off,
2020-04-18T01:00:52.558835Z,2020-04-18T09:54:04.941900Z,asleep,
2020-04-18T07:06:54.027091Z,2020-04-18T07:06:54.027091Z,night noise,
2020-04-18T09:58:23.200542Z,2020-04-18T09:58:23.200542Z,out of bed,
2020-04-18T10:03:23.200542Z,2020-04-18T10:03:23.200542Z,meal,breakfast
2020-04-18T10:03:23.200542Z,2020-04-18T10:03:23.200542Z,drink,with breakfast
2020-04-18T12:25:09.564349Z,2020-04-18T12:25:09.564349Z,meal,lunch
2020-04-18T16:38:36.417170Z,2020-04-18T16:38:36.417170Z,meal,dinner
2020-04-18T22:54:19.228924Z,2020-04-18T22:54:19.228924Z,toilet,
2020-04-18T23:11:58.823922Z,2020-04-18T23:11:58.823922Z,sleep aid,
2020-04-19T00:19:03.834273Z,2020-04-19T00:19:03.834273Z,lights off,
2020-04-19T00:33:06.968117Z,2020-04-19T00:33:06.968117Z,in bed,
2020-04-19T02:02:45.923948Z,2020-04-19T09:47:12.031433Z,asleep,
2020-04-19T04:31:09.056532Z,2020-04-19T04:31:09.056532Z,night noise,
2020-04-19T10:24:31.588988Z,2020-04-19T10:24:31.588988Z,out of bed,
2020-04-19T11:13:35.828161Z,2020-04-19T11:13:35.828161Z,drink,with breakfast
2020-04-19T14:06:44.767307Z,2020-04-19T14:06:44.767307Z,meal,lunch
2020-04-19T18:40:54.822958Z,2020-04-19T18:40:54.822958Z,chocolate,
2020-04-20T00:44:59.350925Z,2020-04-20T00:44:59.350925Z,lights off,
2020-04-20T00:52:09.309321Z,2020-04-20T00:52:09.309321Z,in bed,
2020-04-20T00:58:16.826464Z,2020-04-20T08:03:00Z,asleep,
2020-04-20T04:15:34.747682Z,2020-04-20T04:15:34.747682Z,night noise,
2020-04-20T08:00:00Z,2020-04-20T08:00:00Z,alarm,
2020-04-20T08:39:16.424546Z,2020-04-20T08:39:16.424546Z,out of bed,
2020-04-20T08:44:16.424546Z,2020-04-20T08:44:16.424546Z,chocolate,
2020-04-20T08:52:12.008507Z,2020-04-20T08:52:12.008507Z,drink,with breakfast
2020-04-20T10:46:03.087276Z,2020-04-20T10:46:03.087276Z,meal,lunch
2020-04-20T16:35:15.746735Z,2020-04-20T16:35:15.746735Z,snack,
2020-04-20T18:06:27.575511Z,2020-04-20T18:06:27.575511Z,meal,dinner
2020-04-20T22:44:06.768508Z,2020-04-20T22:44:06.768508Z,caffeine,
2020-04-20T23:49:42.688264Z,2020-04-20T23:49:42.688264Z,lights off,
2020-04-20T23:55:06.939575Z,2020-04-20T23:55:06.939575Z,in bed,
2020-04-21T00:17:06.274589Z,2020-04-21T08:03:00Z,asleep,
2020-04-21T08:00:00Z,2020-04-21T08:00:00Z,alarm,
2020-04-21T08:49:22.569118Z,2020-04-21T08:49:22.569118Z,out of bed,
2020-04-21T09:28:12.295120Z,2020-04-21T09:28:12.295120Z,meal,breakfast
2020-04-21T09:28:12.295120Z,2020-04-21T09:28:12.295120Z,drink,with breakfast
2020-04-21T10:26:51.083296Z,2020-04-21T10:26:51.083296Z,toilet,
2020-04-21T10:40:45.404361Z,2020-04-21T10:40:45.404361Z,snack,
2020-04-21T11:58:12.355173Z,2020-04-21T11:58:12.355173Z,meal,lunch
2020-04-21T12:23:37.370045Z,2020-04-21T12:23:37.370045Z,caffeine,
2020-04-21T18:46:26.636508Z,2020-04-21T18:46:26.636508Z,meal,dinner
2020-04-21T20:28:14.763194Z,2020-04-21T20:28:14.763194Z,chocolate,
2020-04-21T23:25:23.324354Z,2020-04-21T23:25:23.324354Z,sleep aid,
2020-04-21T23:55:15.208767Z,2020-04-21T23:55:15.208767Z,in bed,
2020-04-22T00:07:20.484586Z,2020-04-22T00:07:20.484586Z,lights off,
2020-04-22T00:28:57.069926Z,2020-04-22T08:03:00Z,asleep,
2020-04-22T08:00:00Z,2020-04-22T08:00:00Z,alarm,
2020-04-22T08:51:27.347703Z,2020-04-22T08:51:27.347703Z,out of bed,
2020-04-22T08:56:27.347703Z,2020-04-22T08:56:27.347703Z,caffeine,
2020-04-22T09:27:54.850481Z,2020-04-22T09:27:54.850481Z,meal,breakfast
2020-04-22T09:27:54.850481Z,2020-04-22T09:27:54.850481Z,drink,with breakfast
2020-04-22T12:22:29.953830Z,2020-04-22T12:22:29.953830Z,meal,lunch
2020-04-22T16:03:43.794116Z,2020-04-22T16:03:43.794116Z,snack,
2020-04-22T17:26:26.451307Z,2020-04-22T17:26:26.451307Z,toilet,
2020-04-23T00:17:34.975049Z,2020-04-23T00:17:34.975049Z,sleep aid,
2020-04-23T00:43:10.354046Z,2020-04-23T00:43:10.354046Z,lights off,
2020-04-23T01:03:05.078970Z,2020-04-23T01:03:05.078970Z,in bed,
2020-04-23T01:53:38.308611Z,2020-04-23T08:03:00Z,asleep,
2020-04-23T08:00:00Z,2020-04-23T08:00:00Z,alarm,
2020-04-23T08:16:55.656739Z,2020-04-23T08:16:55.656739Z,out of bed,
2020-04-23T08:32:28.906591Z,2020-04-23T08:32:28.906591Z,meal,breakfast
2020-04-23T08:32:28.906591Z,2020-04-23T08:32:28.906591Z,drink,with breakfast
2020-04-23T10:00:47.359644Z,2020-04-23T10:00:47.359644Z,toilet,
2020-04-23T10:29:58.477884Z,2020-04-23T10:29:58.477884Z,chocolate,
2020-04-23T11:38:19.643080Z,2020-04-23T11:38:19.643080Z,meal,lunch
2020-04-23T14:17:15.775001Z,2020-04-23T14:17:15.775001Z,snack,
2020-04-23T17:38:30.763870Z,2020-04-23T17:38:30.763870Z,meal,dinner
2020-04-24T01:59:09.121457Z,2020-04-24T01:59:09.121457Z,lights off,
2020-04-24T02:18:08.300335Z,2020-04-24T02:18:08.300335Z,in bed,
2020-04-24T02:53:34.460307Z,2020-04-24T08:03:00Z,asleep,
2020-04-24T08:00:00Z,2020-04-24T08:00:00Z,alarm,
2020-04-24T08:43:44.178457Z,2020-04-24T08:43:44.178457Z,out of bed,
2020-04-24T08:48:44.178457Z,2020-04-24T08:48:44.178457Z,caffeine,
2020-04-24T09:22:16.144773Z,2020-04-24T09:22:16.144773Z,meal,breakfast
2020-04-24T09:22:16.144773Z,2020-04-24T09:22:16.144773Z,drink,with breakfast
2020-04-24T11:48:53.716061Z,2020-04-24T11:48:53.716061Z,chocolate,
2020-04-24T18:32:36.211978Z,2020-04-24T18:32:36.211978Z,snack,
2020-04-24T21:54:57.181184Z,2020-04-24T21:54:57.181184Z,alcohol,
2020-04-24T23:26:09.444752Z,2020-04-24T23:26:09.444752Z,toilet,
2020-04-25T01:52:55.563639Z,2020-04-25T01:52:55.563639Z,lights off,
2020-04-25T02:03:19.616114Z,2020-04-25T02:03:19.616114Z,in bed,
2020-04-25T02:40:52.433933Z,2020-04-25T09:56:13.424119Z,asleep,
2020-04-25T10:06:39.704375Z,2020-04-25T10:06:39.704375Z,out of bed,
2020-04-25T10:11:39.704375Z,2020-04-25T10:11:39.704375Z,chocolate,
2020-04-25T10:39:05.538654Z,2020-04-25T10:39:05.538654Z,drink,with breakfast
2020-04-25T13:30:30.419655Z,2020-04-25T13:30:30.419655Z,meal,lunch
2020-04-25T16:20:21.405766Z,2020-04-25T16:20:21.405766Z,caffeine,
2020-04-25T17:38:15.586691Z,2020-04-25T17:38:15.586691Z,snack,
2020-04-25T18:33:15.882221Z,2020-04-25T18:33:15.882221Z,meal,dinner
2020-04-25T21:53:24.372890Z,2020-04-25T21:53:24.372890Z,toilet,
2020-04-25T23:50:09.123595Z,2020-04-25T23:50:09.123595Z,lights off,
2020-04-26T00:15:38.273861Z,2020-04-26T06:57:07.583601Z,asleep,
2020-04-26T00:15:38.273861Z,2020-04-26T00:15:38.273861Z,in bed,
2020-04-26T07:22:30.848492Z,2020-04-26T07:22:30.848492Z,out of bed,
2020-04-26T07:27:30.848492Z,2020-04-26T07:27:30.848492Z,caffeine,
2020-04-26T07:33:12.636510Z,2020-04-26T07:33:12.636510Z,drink,with breakfast
2020-04-26T10:00:12.747328Z,2020-04-26T10:00:12.747328Z,chocolate,
2020-04-26T10:23:48.794239Z,2020-04-26T10:23:48.794239Z,meal,lunch
2020-04-26T14:51:00.722599Z,2020-04-26T14:51:00.722599Z,meal,dinner
2020-04-26T16:38:49.694345Z,2020-04-26T16:38:49.694345Z,toilet,
2020-04-26T22:01:28.169695Z,2020-04-26T22:01:28.169695Z,snack,
2020-04-26T22:44:04.212751Z,2020-04-26T22:44:04.212751Z,lights off,
2020-04-26T23:00:15.053450Z,2020-04-26T23:00:15.053450Z,in bed,
2020-04-26T23:39:17.249007Z,2020-04-27T08:03:00Z,asleep,
2020-04-27T08:00:00Z,2020-04-27T08:00:00Z,alarm,
2020-04-27T08:37:13.708467Z,2020-04-27T08:37:13.708467Z,out of bed,
2020-04-27T09:20:16.532357Z,2020-04-27T09:20:16.532357Z,caffeine,
2020-04-27T09:30:15.824999Z,2020-04-27T09:30:15.824999Z,meal,breakfast
2020-04-27T09:30:15.824999Z,2020-04-27T09:30:15.824999Z,drink,with breakfast
2020-04-27T12:10:28.252225Z,2020-04-27T12:10:28.252225Z,chocolate,
2020-04-27T17:09:35.896203Z,2020-04-27T17:09:35.896203Z,snack,
2020-04-28T00:29:11.055701Z,2020-04-28T00:29:11.055701Z,sleep aid,
2020-04-28T01:01:50.120294Z,2020-04-28T01:01:50.120294Z,lights off,
2020-04-28T01:31:11.391669Z,2020-04-28T01:31:11.391669Z,in bed,
2020-04-28T02:12:54.496521Z,2020-04-28T08:03:00Z,asleep,
2020-04-28T04:29:43.785527Z,2020-04-28T04:29:43.785527Z,night noise,
2020-04-28T08:00:00Z,2020-04-28T08:00:00Z,alarm,
2020-04-28T08:23:08.233199Z,2020-04-28T08:23:08.233199Z,out of bed,
2020-04-28T08:36:55.928795Z,2020-04-28T08:36:55.928795Z,chocolate,
2020-04-28T09:22:21.815758Z,2020-04-28T09:22:21.815758Z,meal,breakfast
2020-04-28T12:13:29.462279Z,2020-04-28T12:13:29.462279Z,meal,lunch
2020-04-28T13:32:58.704736Z,2020-04-28T13:32:58.704736Z,caffeine,
2020-04-28T16:34:40.425625Z,2020-04-28T16:34:40.425625Z,meal,dinner
2020-04-29T00:05:44.799072Z,2020-04-29T00:05:44.799072Z,sleep aid,
2020-04-29T00:40:44.906673Z,2020-04-29T00:40:44.906673Z,in bed,
2020-04-29T00:45:48.837835Z,2020-04-29T00:45:48.837835Z,lights off,
2020-04-29T01:00:14.843762Z,2020-04-29T08:03:00Z,asleep,
2020-04-29T08:00:00Z,2020-04-29T08:00:00Z,alarm,
2020-04-29T08:30:04.676066Z,2020-04-29T08:30:04.676066Z,out of bed,
2020-04-29T08:38:15.457797Z,2020-04-29T08:38:15.457797Z,caffeine,
2020-04-29T08:48:10.137412Z,2020-04-29T08:48:10.137412Z,meal,breakfast
2020-04-29T08:48:10.137412Z,2020-04-29T08:48:10.137412Z,drink,with breakfast
2020-04-29T14:07:02.262120Z,2020-04-29T14:07:02.262120Z,chocolate,
2020-04-29T14:50:23.527014Z,2020-04-29T14:50:23.527014Z,snack,
2020-04-29T17:46:32.672518Z,2020-04-29T17:46:32.672518Z,meal,dinner
2020-04-29T23:46:27.895489Z,2020-04-29T23:46:27.895489Z,sleep aid,
2020-04-30T00:32:54.823967Z,2020-04-30T00:32:54.823967Z,lights off,
2020-04-30T00:36:40.244926Z,2020-04-30T00:36:40.244926Z,in bed,
2020-04-30T00:52:23.739149Z,2020-04-30T08:03:00Z,asleep,
2020-04-30T08:00:00Z,2020-04-30T08:00:00Z,alarm,
2020-04-30T08:21:49.525456Z,2020-04-30T08:21:49.525456Z,out of bed,
2020-04-30T08:21:49.525456Z,2020-04-30T08:21:49.525456Z,toilet,
2020-04-30T08:53:20.618927Z,2020-04-30T08:53:20.618927Z,meal,breakfast
2020-04-30T08:53:20.618927Z,2020-04-30T08:53:20.618927Z,drink,with breakfast
2020-04-30T11:04:49.023241Z,2020-04-30T11:04:49.023241Z,meal,lunch
2020-04-30T12:50:25.231421Z,2020-04-30T12:50:25.231421Z,chocolate,
2020-04-30T16:12:45.572549Z,2020-04-30T16:12:45.572549Z,caffeine,
2020-04-30T17:11:43.398649Z,2020-04-30T17:11:43.398649Z,snack,
2020-04-30T17:21:46.552884Z,2020-04-30T17:21:46.552884Z,meal,dinner
2020-05-01T00:23:27.682007Z,2020-05-01T00:23:27.682007Z,lights off,
2020-05-01T00:40:04.362150Z,2020-05-01T00:40:04.362150Z,in bed,
2020-05-01T01:34:55.592889Z,2020-05-01T08:03:00Z,asleep,
2020-05-01T02:28:12.575902Z,2020-05-01T02:28:12.575902Z,night noise,
2020-05-01T08:00:00Z,2020-05-01T08:00:00Z,alarm,
2020-05-01T08:55:14.463111Z,2020-05-01T08:55:14.463111Z,out of bed,
2020-05-01T09:50:00.082627Z,2020-05-01T09:50:00.082627Z,chocolate,
2020-05-01T09:52:41.681365Z,2020-05-01T09:52:41.681365Z,drink,with breakfast
2020-05-01T10:45:54.613134Z,2020-05-01T10:45:54.613134Z,snack,
2020-05-01T12:42:05.811854Z,2020-05-01T12:42:05.811854Z,caffeine,
2020-05-01T16:36:31.538249Z,2020-05-01T16:36:31.538249Z,meal,dinner
2020-05-01T23:39:44.582019Z,2020-05-01T23:39:44.582019Z,sleep aid,
2020-05-02T00:30:06.082508Z,2020-05-02T00:30:06.082508Z,lights off,
2020-05-02T00:41:13.733992Z,2020-05-02T00:41:13.733992Z,in bed,
2020-05-02T01:58:35.684655Z,2020-05-02T10:36:11.770033Z,asleep,
2020-05-02T11:19:07.517280Z,2020-05-02T11:19:07.517280Z,out of bed,
2020-05-02T11:24:07.517280Z,2020-05-02T11:24:07.517280Z,chocolate,
2020-05-02T11:25:22.534637Z,2020-05-02T11:25:22.534637Z,meal,breakfast
2020-05-02T11:25:22.534637Z,2020-05-02T11:25:22.534637Z,drink,with breakfast
2020-05-02T14:10:53.938415Z,2020-05-02T14:10:53.938415Z,meal,lunch
2020-05-02T20:04:09.750370Z,2020-05-02T20:04:09.750370Z,meal,dinner
2020-05-02T23:15:44.310658Z,2020-05-02T23:15:44.310658Z,snack,
2020-05-03T00:10:34.937542Z,2020-05-03T00:10:34.937542Z,alcohol,
2020-05-03T01:16:44.751945Z,2020-05-03T01:16:44.751945Z,lights off,
2020-05-03T01:17:24.470575Z,2020-05-03T01:17:24.470575Z,in bed,
2020-05-03T02:14:15.327388Z,2020-05-03T11:11:48.812763Z,asleep,
2020-05-03T11:26:50.783454Z,2020-05-03T11:26:50.783454Z,out of bed,
2020-05-03T11:43:32.466703Z,2020-05-03T11:43:32.466703Z,meal,breakfast
2020-05-03T11:43:32.466703Z,2020-05-03T11:43:32.466703Z,drink,with breakfast
2020-05-03T14:55:25.715809Z,2020-05-03T14:55:25.715809Z,meal,lunch
2020-05-03T16:31:04.423053Z,2020-05-03T16:31:04.423053Z,chocolate,
2020-05-03T20:09:29.421102Z,2020-05-03T20:09:29.421102Z,snack,
2020-05-03T20:09:44.530897Z,2020-05-03T20:09:44.530897Z,meal,dinner
2020-05-04T00:28:43.476839Z,2020-05-04T00:28:43.476839Z,sleep aid,
2020-05-04T01:33:18.373405Z,2020-05-04T01:33:18.373405Z,lights off,
2020-05-04T01:39:38.103507Z,2020-05-04T01:39:38.103507Z,in bed,
2020-05-04T02:23:06.830093Z,2020-05-04T08:03:00Z,asleep,
2020-05-04T08:00:00Z,2020-05-04T08:00:00Z,alarm,
2020-05-04T08:43:38.871798Z,2020-05-04T08:43:38.871798Z,out of bed,
2020-05-04T08:53:00.981943Z,2020-05-04T08:53:00.981943Z,meal,breakfast
2020-05-04T08:53:00.981943Z,2020-05-04T08:53:00.981943Z,drink,with breakfast
2020-05-04T13:02:11.998376Z,2020-05-04T13:02:11.998376Z,meal,lunch
2020-05-04T15:20:15.166094Z,2020-05-04T15:20:15.166094Z,caffeine,
2020-05-04T15:35:52.472185Z,2020-05-04T15:35:52.472185Z,snack,
2020-05-04T17:30:52.219119Z,2020-05-04T17:30:52.219119Z,meal,dinner
2020-05-04T23:32:35.475180Z,2020-05-04T23:32:35.475180Z,lights off,
2020-05-04T23:56:59.196092Z,2020-05-05T08:03:00Z,asleep,
2020-05-04T23:56:59.196092Z,2020-05-04T23:56:59.196092Z,in bed,
2020-05-05T08:00:00Z,2020-05-05T08:00:00Z,alarm,
2020-05-05T08:51:23.734246Z,2020-05-05T08:51:23.734246Z,out of bed,
2020-05-05T08:56:23.734246Z,2020-05-05T08:56:23.734246Z,chocolate,
2020-05-05T09:43:09.352113Z,2020-05-05T09:43:09.352113Z,meal,breakfast
2020-05-05T13:52:35.202772Z,2020-05-05T13:52:35.202772Z,meal,lunch
2020-05-05T14:08:46.359045Z,2020-05-05T14:08:46.359045Z,caffeine,
2020-05-05T18:33:44.125179Z,2020-05-05T18:33:44.125179Z,snack,
2020-05-05T18:34:45.171350Z,2020-05-05T18:34:45.171350Z,meal,dinner
2020-05-05T22:53:47.693581Z,2020-05-05T22:53:47.693581Z,toilet,
2020-05-06T00:27:19.552905Z,2020-05-06T00:27:19.552905Z,in bed,
2020-05-06T00:56:03.963085Z,2020-05-06T00:56:03.963085Z,lights off,
2020-05-06T00:58:45.790009Z,2020-05-06T08:03:00Z,asleep,
2020-05-06T07:19:21.934317Z,2020-05-06T07:19:21.934317Z,night noise,
2020-05-06T08:00:00Z,2020-05-06T08:00:00Z,alarm,
2020-05-06T08:49:26.864087Z,2020-05-06T08:49:26.864087Z,out of bed,
2020-05-06T09:12:50.079461Z,2020-05-06T09:12:50.079461Z,drink,with breakfast
2020-05-06T10:18:20.851134Z,2020-05-06T10:18:20.851134Z,toilet,
2020-05-06T11:10:00.062324Z,2020-05-06T11:10:00.062324Z,caffeine,
2020-05-06T12:17:44.008815Z,2020-05-06T12:17:44.008815Z,meal,lunch
2020-05-06T14:21:36.346814Z,2020-05-06T14:21:36.346814Z,chocolate,
2020-05-06T16:20:33.276641Z,2020-05-06T16:20:33.276641Z,meal,dinner
2020-05-06T19:50:48.137668Z,2020-05-06T19:50:48.137668Z,snack,
2020-05-06T20:17:27.696022Z,2020-05-06T20:17:27.696022Z,toilet,
2020-05-07T00:51:12.742470Z,2020-05-07T00:51:12.742470Z,lights off,
2020-05-07T01:05:45.853522Z,2020-05-07T01:05:45.853522Z,in bed,
2020-05-07T01:30:13.758267Z,2020-05-07T08:03:00Z,asleep,
2020-05-07T08:00:00Z,2020-05-07T08:00:00Z,alarm,
2020-05-07T08:22:55.937082Z,2020-05-07T08:22:55.937082Z,out of bed,
2020-05-07T08:27:55.937082Z,2020-05-07T08:27:55.937082Z,chocolate,
2020-05-07T09:15:36.008919Z,2020-05-07T09:15:36.008919Z,meal,breakfast
2020-05-07T09:15:36.008919Z,2020-05-07T09:15:36.008919Z,drink,with breakfast
2020-05-07T12:43:28.141438Z,2020-05-07T12:43:28.141438Z,meal,lunch
2020-05-07T13:20:14.400363Z,2020-05-07T13:20:14.400363Z,snack,
2020-05-07T13:24:20.450122Z,2020-05-07T13:24:20.450122Z,caffeine,
2020-05-07T16:47:39.432039Z,2020-05-07T16:47:39.432039Z,meal,dinner
2020-05-07T21:09:55.954663Z,2020-05-07T21:09:55.954663Z,alcohol,
2020-05-08T01:51:58.400068Z,2020-05-08T01:51:58.400068Z,in bed,
2020-05-08T02:06:41.663514Z,2020-05-08T02:06:41.663514Z,lights off,
2020-05-08T02:37:02.834499Z,2020-05-08T08:03:00Z,asleep,
2020-05-08T05:43:12.774432Z,2020-05-08T05:43:12.774432Z,night noise,
2020-05-08T08:00:00Z,2020-05-08T08:00:00Z,alarm,
2020-05-08T08:47:04.086517Z,2020-05-08T08:47:04.086517Z,out of bed,
2020-05-08T09:33:20.878383Z,2020-05-08T09:33:20.878383Z,meal,breakfast
2020-05-08T09:33:20.878383Z,2020-05-08T09:33:20.878383Z,drink,with breakfast
2020-05-08T11:22:36.506340Z,2020-05-08T11:22:36.506340Z,toilet,
2020-05-08T13:33:58.648679Z,2020-05-08T13:33:58.648679Z,meal,lunch
2020-05-08T15:14:08.753662Z,2020-05-08T15:14:08.753662Z,snack,
2020-05-08T17:52:40.319952Z,2020-05-08T17:52:40.319952Z,meal,dinner
2020-05-09T01:02:03.063600Z,2020-05-09T01:02:03.063600Z,sleep aid,
2020-05-09T02:17:59.319973Z,2020-05-09T02:17:59.319973Z,in bed,
2020-05-09T02:19:30.638929Z,2020-05-09T02:19:30.638929Z,lights off,
2020-05-09T02:35:33.316026Z,2020-05-09T11:52:36.169634Z,asleep,
2020-05-09T12:31:55.859806Z,2020-05-09T12:31:55.859806Z,out of bed,
2020-05-09T12:39:00.875434Z,2020-05-09T12:39:00.875434Z,drink,with breakfast
2020-05-09T15:06:23.382654Z,2020-05-09T15:06:23.382654Z,chocolate,
